ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
3130178,HJ803773,12/07/2003 12:00:00 PM,007XX N PINE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1524,015,37,25,18,1139389,1904411,2003,04/15/2016 08:55:02 AM,41.89381431,-87.763523806,"(41.89381431, -87.763523806)"
8412602,HT645780,12/24/2011 03:30:00 AM,015XX N KINGSBURY ST,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1822,018,32,8,08B,1169499,1910260,2011,02/04/2016 06:33:39 AM,41.909262367,-87.652769388,"(41.909262367, -87.652769388)"
3381928,HK428455,06/13/2004 07:30:00 AM,056XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,16,67,05,1167629,1867279,2004,04/15/2016 08:55:02 AM,41.791359128,-87.660875329,"(41.791359128, -87.660875329)"
6500916,HP576060,09/17/2008 12:33:00 AM,001XX N WACKER DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0111,001,42,32,03,1173848,1901372,2008,02/04/2016 06:33:39 AM,41.88477741,-87.637058225,"(41.88477741, -87.637058225)"
9174437,HW318480,06/14/2013 12:15:00 PM,047XX S DREXEL BLVD,0843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,RESIDENCE,false,false,0223,002,4,39,06,1182986,1873830,2013,02/04/2016 06:33:39 AM,41.808992183,-87.604361115,"(41.808992183, -87.604361115)"
2332757,HH619522,09/01/2002 07:02:00 PM,006XX S KEDZIE AVE,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1134,011,24,27,18,1155130,1897104,2002,04/15/2016 08:55:02 AM,41.873461764,-87.705908135,"(41.873461764, -87.705908135)"
8996921,HW144427,02/04/2013 10:20:00 PM,071XX S STATE ST,5011,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,true,false,0323,003,6,69,26,1177520,1857746,2013,02/04/2016 06:33:39 AM,41.764981554,-87.624895221,"(41.764981554, -87.624895221)"
9957241,HY146062,02/09/2015 02:00:00 PM,009XX W ARMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1812,018,43,7,14,1169865,1913497,2015,08/17/2015 03:03:40 PM,41.918136896,-87.65133032,"(41.918136896, -87.65133032)"
8086453,HT319603,05/29/2011 12:01:00 AM,001XX N LECLAIRE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,1532,015,28,25,14,1142366,1900288,2011,02/04/2016 06:33:39 AM,41.882445528,-87.752692592,"(41.882445528, -87.752692592)"
5989681,HN785841,12/31/2007 04:40:00 AM,040XX S WESTERN AVE,0460,BATTERY,SIMPLE,RESTAURANT,true,false,0914,009,12,58,08B,1161041,1877713,2007,04/15/2016 08:55:02 AM,41.820130198,-87.684743545,"(41.820130198, -87.684743545)"
9010099,HW133410,01/27/2013 10:30:00 AM,080XX S ESCANABA AVE,2017,NARCOTICS,MANU/DELIVER:CRACK,VEHICLE NON-COMMERCIAL,true,false,0422,004,7,46,18,1196897,1852134,2013,02/04/2016 06:33:39 AM,41.749121942,-87.5540605,"(41.749121942, -87.5540605)"
7476164,HS278048,04/27/2010 01:30:00 AM,006XX E 92ND PL,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0633,006,9,44,07,1182212,1843784,2010,02/04/2016 06:33:39 AM,41.726560961,-87.608129133,"(41.726560961, -87.608129133)"
1583212,G346056,06/14/2001 05:32:44 PM,076XX S CICERO AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,0833,008,,,06,1145766,1853744,2001,08/17/2015 03:03:40 PM,41.754658085,-87.741385006,"(41.754658085, -87.741385006)"
4183137,HL514847,07/28/2005 10:00:00 AM,044XX N ELSTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,COMMERCIAL / BUSINESS OFFICE,false,false,1722,017,45,16,26,1148056,1929268,2005,04/15/2016 08:55:02 AM,41.961861828,-87.731051208,"(41.961861828, -87.731051208)"
3094628,HJ820887,12/16/2003 11:59:43 AM,024XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0134,001,3,33,26,1176707,1888029,2003,04/15/2016 08:55:02 AM,41.84809924,-87.626962834,"(41.84809924, -87.626962834)"
9373891,HW516920,11/01/2013 07:18:00 PM,035XX S CALUMET AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,CHA APARTMENT,true,false,0212,002,2,35,26,1179100,1881418,2013,02/04/2016 06:33:39 AM,41.829903835,-87.618382475,"(41.829903835, -87.618382475)"
3447592,HK514654,07/25/2004 12:00:00 PM,009XX S CLINTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,0131,001,2,28,06,1172866,1896100,2004,04/15/2016 08:55:02 AM,41.8703325,-87.640820449,"(41.8703325, -87.640820449)"
3693503,HK773893,11/26/2004 01:30:05 PM,013XX S LAWNDALE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1011,010,24,29,18,1151918,1893645,2004,04/15/2016 08:55:02 AM,41.864033702,-87.717792133,"(41.864033702, -87.717792133)"
4943057,HM552816,08/21/2006 07:00:00 AM,133XX S EBERHART AVE,0460,BATTERY,SIMPLE,STREET,false,false,0533,005,9,54,08B,1181925,1816721,2006,04/15/2016 08:55:02 AM,41.652302989,-87.610012839,"(41.652302989, -87.610012839)"
5077625,HM502487,07/27/2006 11:39:00 AM,039XX S LAKE PARK AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,2122,002,4,36,18,1183388,1878984,2006,04/15/2016 08:55:02 AM,41.823125769,-87.602725951,"(41.823125769, -87.602725951)"
3023094,HJ731579,10/31/2003 05:00:00 PM,033XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1724,017,33,14,14,1153420,1929713,2003,04/15/2016 08:55:02 AM,41.962977784,-87.711318073,"(41.962977784, -87.711318073)"
2721267,HJ346732,05/06/2003 10:45:00 PM,003XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,false,1125,011,2,28,08B,1160453,1898391,2003,04/15/2016 08:55:02 AM,41.876884977,-87.686329083,"(41.876884977, -87.686329083)"
7626548,HS430842,07/26/2010 04:45:00 PM,004XX S PULASKI RD,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,1132,011,24,26,26,1149798,1897607,2010,02/04/2016 06:33:39 AM,41.874947338,-87.72547164,"(41.874947338, -87.72547164)"
8022399,HT252823,04/16/2011 01:00:00 PM,047XX W FULTON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1113,011,28,25,26,1144817,1901373,2011,02/04/2016 06:33:39 AM,41.885377038,-87.743665,"(41.885377038, -87.743665)"
2050904,HH266247,03/16/2002 10:30:00 PM,004XX W DIVISION ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,SMALL RETAIL STORE,false,false,1823,018,,,12,1173175,1908290,2002,04/15/2016 08:55:02 AM,41.903775756,-87.639324074,"(41.903775756, -87.639324074)"
4607552,HM203182,02/26/2006 09:20:00 PM,015XX W FARGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2422,024,49,1,07,1164818,1949525,2006,04/15/2016 08:55:02 AM,42.017107779,-87.66884662,"(42.017107779, -87.66884662)"
4689148,HM289543,04/13/2006 08:00:00 AM,062XX S LOOMIS BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0713,007,16,67,05,1168064,1863412,2006,04/15/2016 08:55:02 AM,41.780738265,-87.659391417,"(41.780738265, -87.659391417)"
6664995,HP737187,12/16/2008 03:40:00 PM,070XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0735,007,17,67,06,1166897,1858031,2008,02/04/2016 06:33:39 AM,41.765997125,-87.66382344,"(41.765997125, -87.66382344)"
3877529,HL252076,03/23/2005 08:30:00 PM,029XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,false,false,0923,009,11,60,14,1168237,1885581,2005,04/15/2016 08:55:02 AM,41.841568676,-87.658118585,"(41.841568676, -87.658118585)"
2228457,HH492426,07/07/2002 01:06:17 AM,053XX S LOWE AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,RESIDENCE PORCH/HALLWAY,true,false,0934,009,3,61,15,1172870,1869526,2002,04/15/2016 08:55:02 AM,41.797411035,-87.641591409,"(41.797411035, -87.641591409)"
10465313,HZ204598,03/28/2016 06:10:00 PM,009XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0624,006,8,44,18,1184024,1852825,2016,04/04/2016 03:52:23 PM,41.751328369,-87.601209921,"(41.751328369, -87.601209921)"
5827690,HN638352,10/09/2007 04:30:00 PM,0000X N STATE ST,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,false,false,0122,001,42,32,06,1176363,1900552,2007,04/15/2016 08:55:02 AM,41.882470918,-87.627847625,"(41.882470918, -87.627847625)"
1938285,HH122860,01/12/2002 09:00:00 PM,075XX N WINCHESTER AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,false,false,2424,024,,,11,,,2002,08/17/2015 03:03:40 PM,,,
3165603,HK114244,01/08/2004 09:30:00 PM,004XX N DEARBORN ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1831,018,42,8,16,1175859,1903386,2004,04/15/2016 08:55:02 AM,41.890258925,-87.629612961,"(41.890258925, -87.629612961)"
6731313,HR149138,02/01/2009 02:00:00 PM,013XX N BURLING ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1822,018,27,8,06,1170994,1908956,2009,02/04/2016 06:33:39 AM,41.905651437,-87.647315778,"(41.905651437, -87.647315778)"
1786376,G606842,09/29/2001 10:00:00 AM,012XX S MICHIGAN AV,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,false,false,0132,001,,,10,1177377,1894944,2001,08/17/2015 03:03:40 PM,41.867059308,-87.624294356,"(41.867059308, -87.624294356)"
7893332,HT123354,12/27/2010 08:00:00 PM,021XX N WESTERN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,STREET,false,false,1431,014,1,22,11,1160020,1914080,2010,02/04/2016 06:33:39 AM,41.919945833,-87.687485275,"(41.919945833, -87.687485275)"
10691486,HZ445929,09/23/2016 07:15:00 AM,039XX W GLADYS AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,SIDEWALK,true,false,1132,011,24,26,18,1150213,1898066,2016,09/30/2016 03:52:35 PM,41.87619881,-87.723935954,"(41.87619881, -87.723935954)"
3945414,HL223014,03/08/2005 06:02:01 PM,101XX S LUELLA AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0431,004,7,51,18,1193170,1838134,2005,04/15/2016 08:55:02 AM,41.710796464,-87.568173436,"(41.710796464, -87.568173436)"
6144440,HP235969,03/20/2008 11:00:00 PM,109XX S WESTERN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2212,022,19,75,18,1162341,1831988,2008,02/04/2016 06:33:39 AM,41.694627085,-87.681246004,"(41.694627085, -87.681246004)"
7515559,HS318453,05/21/2010 12:01:00 AM,079XX S LOOMIS BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0612,006,21,71,07,1168380,1851969,2010,02/04/2016 06:33:39 AM,41.749330381,-87.658562005,"(41.749330381, -87.658562005)"
3189515,HK196048,02/21/2004 11:45:00 AM,070XX S WESTERN AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,false,false,0832,008,17,66,06,1161593,1857866,2004,04/15/2016 08:55:02 AM,41.765655988,-87.683269102,"(41.765655988, -87.683269102)"
2182957,HH440036,06/13/2002 12:23:00 AM,010XX N HONORE ST,0810,THEFT,OVER $500,STREET,false,false,1322,012,1,24,06,1163876,1907035,2002,04/15/2016 08:55:02 AM,41.900533305,-87.673516832,"(41.900533305, -87.673516832)"
7880836,HT106997,01/05/2011 05:00:00 PM,064XX S CALIFORNIA AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0823,008,15,66,03,1158818,1861866,2011,02/04/2016 06:33:39 AM,41.776689675,-87.693331357,"(41.776689675, -87.693331357)"
2924991,HJ606077,09/03/2003 09:15:00 PM,100XX W OHARE ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,AIRPORT/AIRCRAFT,true,false,1651,016,41,76,26,1100658,1934241,2003,04/15/2016 08:55:02 AM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
2769723,HJ413032,06/07/2003 02:30:00 AM,034XX E 106TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,false,false,0432,004,10,52,26,1200693,1835272,2003,04/15/2016 08:55:02 AM,41.702756141,-87.540719761,"(41.702756141, -87.540719761)"
10084672,HY273670,05/24/2015 09:00:00 PM,066XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0723,007,6,68,26,1172118,1860614,2015,08/17/2015 03:03:40 PM,41.772972076,-87.644610871,"(41.772972076, -87.644610871)"
5924567,HN724642,11/23/2007 06:00:00 PM,055XX S ALBANY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0824,008,14,63,26,1156654,1867812,2007,04/15/2016 08:55:02 AM,41.793050276,-87.701104275,"(41.793050276, -87.701104275)"
9220689,HW367367,07/17/2013 11:30:00 PM,020XX E 75TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),true,false,0414,004,8,43,26,1191290,1855646,2013,02/04/2016 06:33:39 AM,41.758896683,-87.574492818,"(41.758896683, -87.574492818)"
9308558,HW452978,09/14/2013 04:00:00 PM,025XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1423,014,26,24,14,1159309,1910556,2013,02/04/2016 06:33:39 AM,41.910290374,-87.690194703,"(41.910290374, -87.690194703)"
2386497,HH696526,10/06/2002 02:00:00 PM,046XX N KELSO AVE,0560,ASSAULT,SIMPLE,STREET,true,false,1722,017,39,14,08A,1147659,1930527,2002,04/15/2016 08:55:02 AM,41.965324266,-87.732478361,"(41.965324266, -87.732478361)"
9891871,HX542538,12/14/2014 10:30:00 PM,051XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,2033,020,46,3,26,1167382,1934447,2014,02/04/2016 06:33:39 AM,41.97567844,-87.659848157,"(41.97567844, -87.659848157)"
7771747,HS578336,10/20/2010 09:45:00 PM,085XX S WOLCOTT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0614,006,18,71,14,1165170,1848040,2010,02/04/2016 06:33:39 AM,41.738617106,-87.670435666,"(41.738617106, -87.670435666)"
8024915,HT255231,04/18/2011 11:25:00 AM,111XX S CHAMPLAIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,true,true,0531,005,9,50,14,1182571,1831341,2011,02/04/2016 06:33:39 AM,41.692407486,-87.607198454,"(41.692407486, -87.607198454)"
2346995,HH646728,09/14/2002 03:15:17 AM,009XX W HURON ST,0460,BATTERY,SIMPLE,APARTMENT,true,false,1323,012,27,24,08B,,,2002,08/17/2015 03:03:40 PM,,,
7675599,HS480590,08/25/2010 11:46:00 AM,038XX N BROADWAY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,2323,019,46,6,18,1170230,1925816,2010,02/04/2016 06:33:39 AM,41.951932799,-87.649628345,"(41.951932799, -87.649628345)"
1807056,G636488,10/22/2001 07:00:00 AM,068XX S RIDGELAND AV,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,,,05,1189091,1859752,2001,08/17/2015 03:03:40 PM,41.770216843,-87.582420527,"(41.770216843, -87.582420527)"
2257978,HH535098,07/24/2002 11:30:00 PM,007XX E 105TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0512,005,9,50,26,1182840,1835152,2002,04/15/2016 08:55:02 AM,41.702859146,-87.606095801,"(41.702859146, -87.606095801)"
10300673,HY489305,10/25/2015 10:00:00 AM,056XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1513,015,29,25,06,1138423,1900175,2015,11/10/2015 04:00:01 PM,41.882207735,-87.767174302,"(41.882207735, -87.767174302)"
8553437,HV229041,11/01/2010 10:30:00 AM,054XX N WINTHROP AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2023,020,48,77,05,1167887,1936310,2010,02/04/2016 06:33:39 AM,41.980779654,-87.65793708,"(41.980779654, -87.65793708)"
10492794,HZ233462,04/20/2016 01:44:00 PM,060XX W NORTH AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,false,false,2513,025,29,25,26,1135999,1910014,2016,04/27/2016 03:59:41 PM,41.909250749,-87.775840623,"(41.909250749, -87.775840623)"
10654603,HZ404818,08/24/2016 01:30:00 AM,045XX S KILDARE BLVD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0815,008,14,57,03,1148403,1874275,2016,08/31/2016 03:51:21 PM,41.810948254,-87.731194148,"(41.810948254, -87.731194148)"
7232931,HR648177,11/17/2009 08:10:00 PM,049XX W SCHOOL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,1634,016,30,15,08B,1142885,1921488,2009,02/04/2016 06:33:39 AM,41.940610976,-87.750257582,"(41.940610976, -87.750257582)"
4782932,HM395994,06/05/2006 03:30:00 PM,034XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1732,017,35,16,08B,1152534,1926374,2006,04/15/2016 08:55:02 AM,41.953832944,-87.714664222,"(41.953832944, -87.714664222)"
1418868,G139519,03/11/2001 03:04:42 AM,067XX S BISHOP ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,0725,007,,,04B,1167864,1860138,2001,08/17/2015 03:03:40 PM,41.771758296,-87.660218605,"(41.771758296, -87.660218605)"
10131823,HY320523,06/29/2015 11:02:00 AM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1833,018,42,8,06,1177338,1906181,2015,08/17/2015 03:03:40 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
7389630,HS191352,03/04/2010 02:15:00 PM,032XX W ADAMS ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",true,false,1124,011,28,27,08B,1154752,1898890,2010,02/04/2016 06:33:39 AM,41.878370307,-87.707248137,"(41.878370307, -87.707248137)"
6284036,HP371055,06/02/2008 03:00:00 PM,013XX W 13TH ST,1200,DECEPTIVE PRACTICE,STOLEN PROP: BUY/RECEIVE/POS.,CHA PARKING LOT/GROUNDS,true,false,1231,012,2,28,13,1167613,1894184,2008,02/04/2016 06:33:39 AM,41.865189511,-87.660160954,"(41.865189511, -87.660160954)"
7994660,HT224713,03/29/2011 12:55:00 PM,005XX N LARAMIE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1532,015,28,25,03,1141595,1903346,2011,02/04/2016 06:33:39 AM,41.890851335,-87.755448134,"(41.890851335, -87.755448134)"
6199295,HP287064,04/18/2008 02:50:00 PM,026XX W 59TH ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,0824,008,16,63,03,1159813,1865439,2008,02/04/2016 06:33:39 AM,41.786474107,-87.689585643,"(41.786474107, -87.689585643)"
3677609,HK691308,10/16/2004 10:00:00 PM,009XX W SUNNYSIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,2313,019,46,3,26,1169175,1930069,2004,04/15/2016 08:55:02 AM,41.963626209,-87.653382451,"(41.963626209, -87.653382451)"
9018636,HW165849,02/21/2013 10:30:00 PM,052XX S MAY ST,0850,THEFT,ATTEMPT THEFT,APARTMENT,false,false,0934,009,16,61,06,1169541,1870097,2013,02/04/2016 06:33:39 AM,41.799050785,-87.653782741,"(41.799050785, -87.653782741)"
2263255,HH541325,07/28/2002 11:50:08 AM,102XX S HOYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,true,false,2213,022,19,72,05,1163941,1836763,2002,04/15/2016 08:55:02 AM,41.707697108,-87.675254322,"(41.707697108, -87.675254322)"
8296390,HT530129,10/06/2011 08:00:00 AM,030XX N MASON AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,false,false,2514,025,30,19,14,1136192,1919612,2011,02/04/2016 06:33:39 AM,41.93558532,-87.774902005,"(41.93558532, -87.774902005)"
3313903,HK350508,05/07/2004 09:30:00 PM,004XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1313,012,26,24,14,1161655,1903195,2004,04/15/2016 08:55:02 AM,41.890042619,-87.681781784,"(41.890042619, -87.681781784)"
4942559,HM533681,08/11/2006 12:00:00 PM,002XX W 113TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,0522,005,34,49,14,1176487,1830004,2006,04/15/2016 08:55:02 AM,41.688877141,-87.629512835,"(41.688877141, -87.629512835)"
5447589,HN278925,04/11/2007 09:00:00 PM,022XX N SEELEY AVE,0810,THEFT,OVER $500,STREET,false,false,1432,014,32,22,06,1162325,1914730,2007,04/15/2016 08:55:02 AM,41.921681529,-87.678998106,"(41.921681529, -87.678998106)"
10657878,HZ405975,08/24/2016 09:35:00 PM,014XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0725,007,16,67,08B,1167894,1862308,2016,08/31/2016 03:51:21 PM,41.777712407,-87.660046359,"(41.777712407, -87.660046359)"
6395961,HP479705,07/28/2008 01:25:00 PM,087XX S COLFAX AVE,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0423,004,7,46,08B,1195007,1847512,2008,02/04/2016 06:33:39 AM,41.736485559,-87.561138025,"(41.736485559, -87.561138025)"
1704083,G503577,08/23/2001 05:00:00 PM,024XX N LINCOLN AV,0810,THEFT,OVER $500,STREET,false,false,1933,019,,,06,1170545,1916220,2001,08/17/2015 03:03:40 PM,41.925594077,-87.648752109,"(41.925594077, -87.648752109)"
5720366,HN529419,08/14/2007 08:18:31 PM,011XX N CENTRAL AVE,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,1524,015,37,25,08A,1138804,1907004,2007,04/15/2016 08:55:02 AM,41.900940461,-87.76560933,"(41.900940461, -87.76560933)"
10743650,HZ504069,11/05/2016 06:14:00 PM,033XX N ASHLAND AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,1922,019,44,6,06,1165066,1922064,2016,11/12/2016 03:48:52 PM,41.941748603,-87.668718084,"(41.941748603, -87.668718084)"
9879598,HX525234,11/29/2014 11:30:00 PM,032XX W WRIGHTWOOD AVE,0262,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER FIREARM,STREET,false,false,1413,014,35,22,02,,,2014,08/17/2015 03:03:40 PM,,,
5290144,HN153859,01/31/2007 06:45:00 PM,027XX S DEARBORN ST,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176315,1886573,2007,04/15/2016 08:55:02 AM,41.844112707,-87.628445336,"(41.844112707, -87.628445336)"
6973074,HR377907,06/13/2009 04:00:00 PM,015XX N BOSWORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,1433,014,1,24,05,1165778,1910281,2009,02/04/2016 06:33:39 AM,41.909400194,-87.666438018,"(41.909400194, -87.666438018)"
10622817,HZ375931,08/03/2016 12:05:00 AM,052XX W POLK ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,1522,015,29,25,03,1141552,1895801,2016,08/10/2016 03:55:25 PM,41.8701477,-87.755792522,"(41.8701477, -87.755792522)"
9331444,HW475384,09/30/2013 05:00:00 PM,075XX S EVANS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0624,006,6,69,14,1182533,1855099,2013,02/04/2016 06:33:39 AM,41.757603149,-87.606603261,"(41.757603149, -87.606603261)"
6149373,HP239996,03/23/2008 03:02:00 PM,073XX S JEFFERY BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0333,003,5,43,07,1190808,1856919,2008,02/04/2016 06:33:39 AM,41.762401555,-87.576218227,"(41.762401555, -87.576218227)"
10527991,HZ270676,05/18/2016 04:00:00 PM,039XX W 67TH PL,3960,INTIMIDATION,INTIMIDATION,RESIDENTIAL YARD (FRONT/BACK),false,false,0833,008,13,65,26,1151249,1859550,2016,05/25/2016 03:59:20 PM,41.770485427,-87.721139735,"(41.770485427, -87.721139735)"
7298105,HS101642,01/01/2010 08:00:00 AM,054XX S SPRINGFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0822,008,23,62,05,1151295,1868292,2010,02/04/2016 06:33:39 AM,41.794473936,-87.720742819,"(41.794473936, -87.720742819)"
7861724,HS676265,12/25/2010 06:15:00 PM,037XX W CHICAGO AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1151338,1905082,2010,02/04/2016 06:33:39 AM,41.895429461,-87.719621079,"(41.895429461, -87.719621079)"
5142865,HM739667,11/25/2006 01:00:00 PM,074XX S YATES BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0334,003,7,43,08B,1193494,1856127,2006,04/15/2016 08:55:02 AM,41.76016295,-87.566399721,"(41.76016295, -87.566399721)"
5559808,HN368542,05/27/2007 03:00:00 PM,048XX N MARINE DR,0460,BATTERY,SIMPLE,HOSPITAL BUILDING/GROUNDS,false,false,2024,020,48,3,08B,1170072,1932559,2007,04/15/2016 08:55:02 AM,41.97043926,-87.650011483,"(41.97043926, -87.650011483)"
7175887,HR583298,10/12/2009 03:50:00 AM,003XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1131,011,24,25,14,1144440,1898114,2009,02/04/2016 06:33:39 AM,41.876441049,-87.745131452,"(41.876441049, -87.745131452)"
2518552,HH864666,12/28/2002 07:40:30 PM,047XX S BISHOP ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0933,009,20,61,05,1167466,1873299,2002,04/15/2016 08:55:02 AM,41.807882199,-87.661300437,"(41.807882199, -87.661300437)"
8350782,HT583952,11/10/2011 09:50:00 PM,031XX N SHEFFIELD AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1932,019,44,6,08B,1169055,1921167,2011,02/04/2016 06:33:39 AM,41.939201392,-87.654083049,"(41.939201392, -87.654083049)"
